Date,Open,High,Low,Close,Volume,Adjusted Close,change
2010-09-28,10809.169922,10886.209961,10728.639648,10858.139648,167110000.0,10858.139648,0.002109717000764899
2010-09-27,10860.030273,10873.200195,10809.620117,10812.040039,143910000.0,10812.040039,-0.0042456268287627275
2010-09-24,10664.389648,10865.780273,10664.30957,10860.259766,179270000.0,10860.259766,0.004459817650144249
2010-09-23,10738.480469,10761.94043,10640.919922,10662.419922,156830000.0,10662.419922,-0.018216861130649353
2010-09-22,10761.110352,10805.379883,10708.400391,10739.30957,168590000.0,10739.30957,0.007211275541807671
2010-09-21,10753.389648,10833.389648,10717.740234,10761.030273,186740000.0,10761.030273,0.0020225418457697764
2010-09-20,10608.080078,10774.129883,10608.080078,10753.620117,157120000.0,10753.620117,-0.0006886102735527144
2010-09-17,10595.549805,10650.160156,10567.360352,10607.849609,367230000.0,10607.849609,-0.013555482378399875
2010-09-16,10571.75,10603.69043,10522.480469,10594.830078,170300000.0,10594.830078,-0.0012273487539787853
2010-09-15,10526.419922,10587.799805,10480.780273,10572.730469,167420000.0,10572.730469,-0.002085886119673641
2010-09-14,10544.730469,10588.320312,10499.700195,10526.490234,192410000.0,10526.490234,-0.004373537671803818
2010-09-13,10458.599609,10567.589844,10458.599609,10544.129883,190720000.0,10544.129883,0.0016757388842696397
2010-09-10,10415.009766,10471.280273,10403.169922,10462.769531,140320000.0,10462.769531,-0.0077161750569076926
2010-09-09,10388.139648,10476.620117,10386.629883,10415.240234,163590000.0,10415.240234,-0.004542707058506346
2010-09-08,10338.490234,10426.700195,10335.69043,10387.009766,166760000.0,10387.009766,-0.002710496096656967
2010-09-07,10446.799805,10446.799805,10332.400391,10340.69043,149040000.0,10340.69043,-0.004459352310577036
2010-09-03,10321.919922,10451.150391,10321.839844,10447.929688,168600000.0,10447.929688,0.010370609073537373
2010-09-02,10270.080078,10320.370117,10253.959961,10320.099609,149930000.0,10320.099609,-0.012234967387540818
2010-09-01,10016.009766,10279.080078,10016.009766,10269.469727,205710000.0,10269.469727,-0.004905948965439055
2010-08-31,10006.419922,10073.379883,9941.839844,10014.719727,255420000.0,10014.719727,-0.024806538874176054
2010-08-30,10145.580078,10150.570312,10007.679688,10009.730469,150480000.0,10009.730469,-0.0004981924742785138
2010-08-27,9982.179688,10159.879883,9936.620117,10150.650391,207760000.0,10150.650391,0.014078293360288319
2010-08-26,10059.900391,10104.709961,9968.099609,9985.80957,176330000.0,9985.80957,-0.01623943438601283
2010-08-25,10040.150391,10097.400391,9937.980469,10060.05957,183890000.0,10060.05957,0.007435551367118709
2010-08-24,10173.049805,10173.049805,9991.179688,10040.450195,223680000.0,10040.450195,-0.0019492305054015224
2010-08-23,10215.509766,10304.700195,10170.290039,10174.410156,173000000.0,10174.410156,0.013342027339243279
2010-08-20,10270.980469,10270.980469,10147.240234,10213.620117,251150000.0,10213.620117,0.003853782224110258
2010-08-19,10411.150391,10411.150391,10216.19043,10271.209961,227740000.0,10271.209961,0.005638533971333626
2010-08-18,10398.589844,10472.299805,10330.019531,10415.540039,168560000.0,10415.540039,0.014051906109214363
2010-08-17,10297.629883,10480.44043,10297.469727,10405.849609,191340000.0,10405.849609,-0.0009303819066235341
2010-08-16,10303.070312,10333.120117,10209.530273,10302.009766,146040000.0,10302.009766,-0.00997898748317394
2010-08-13,10320.330078,10354.919922,10285.44043,10303.150391,151620000.0,10303.150391,0.00011071868750933689
2010-08-12,10361.580078,10361.650391,10268.709961,10319.950195,221030000.0,10319.950195,0.0016305502067286426
2010-08-11,10631.820312,10631.900391,10367.330078,10378.830078,219330000.0,10378.830078,0.005705442554221785
2010-08-10,10696.629883,10700.709961,10551.620117,10644.25,203490000.0,10644.25,0.025573202374958415
2010-08-09,10654.620117,10719.94043,10649.400391,10698.75,166330000.0,10698.75,0.005120135284308436
2010-08-06,10668.549805,10668.700195,10515.370117,10653.55957,154870000.0,10653.55957,-0.0042238981189391955
2010-08-05,10679.669922,10679.75,10612.849609,10674.980469,139610000.0,10674.980469,0.00201067998533766
2010-08-04,10630.200195,10702.990234,10627.530273,10680.429688,173360000.0,10680.429688,0.000510466414044064
2010-08-03,10673.919922,10676.950195,10600.959961,10636.379883,164880000.0,10636.379883,-0.0041243476420702585
2010-08-02,10468.820312,10692.200195,10468.589844,10674.379883,167640000.0,10674.379883,0.0035726441155730093
2010-07-30,10465.19043,10507.19043,10347.5,10465.94043,208160000.0,10465.94043,-0.01952707841435919
2010-07-29,10498.94043,10584.990234,10387.389648,10467.160156,202110000.0,10467.160156,0.00011654241758374262
2010-07-28,10537.009766,10548.519531,10463.219727,10497.879883,162070000.0,10497.879883,0.002934867389259299
2010-07-27,10525.280273,10578.330078,10494.860352,10537.69043,180550000.0,10537.69043,0.0037922463815258656
2010-07-26,10424.169922,10526.790039,10414.400391,10525.429688,178820000.0,10525.429688,-0.001163513208273348
2010-07-23,10321.160156,10441.950195,10287.480469,10424.620117,200000000.0,10424.620117,-0.00957771549364228
2010-07-22,10121.80957,10363.240234,10121.80957,10322.299805,202220000.0,10322.299805,-0.009815255697724679
2010-07-21,10226.019531,10265.540039,10065.5,10120.530273,203900000.0,10120.530273,-0.01954695521459915
2010-07-20,10151.480469,10236.400391,10007.759766,10229.959961,194410000.0,10229.959961,0.010812643710176095
2010-07-19,10098.120117,10187.280273,10073.679688,10154.429688,176970000.0,10154.429688,-0.007383242289114245
2010-07-16,10356.200195,10356.200195,10079.580078,10097.900391,335060000.0,10097.900391,-0.0055669593208965695
2010-07-15,10367.099609,10379.740234,10240.480469,10359.30957,210000000.0,10359.30957,0.025887478473543668
2010-07-14,10370.959961,10400.099609,10303.0,10366.719727,208530000.0,10366.719727,0.0007153137909363672
2010-07-13,10217.549805,10407.820312,10217.549805,10363.019531,179040000.0,10363.019531,-0.00035693026313454723
2010-07-12,10199.240234,10220.280273,10146.490234,10216.269531,131490000.0,10216.269531,-0.014160930562854834
2010-07-09,10138.990234,10201.769531,10118.410156,10198.030273,134810000.0,10198.030273,-0.0017853148788463669
2010-07-08,10019.259766,10139.860352,10019.259766,10138.990234,192210000.0,10138.990234,-0.005789357103235138
2010-07-07,9743.620117,10026.599609,9736.700195,10018.280273,219560000.0,10018.280273,-0.011905520985237006
2010-07-06,9686.480469,9858.129883,9659.009766,9743.620117,261020000.0,9743.620117,-0.027415898588925458
2010-07-02,9732.530273,9770.870117,9614.320312,9686.480469,199570000.0,9686.480469,-0.005864314014080607
2010-07-01,9773.269531,9795.480469,9621.889648,9732.530273,262820000.0,9732.530273,0.004754028477874428
2010-06-30,9868.339844,9908.919922,9753.839844,9774.019531,235090000.0,9774.019531,0.00426294671952876
2010-06-29,10135.719727,10135.799805,9811.919922,9870.299805,290500000.0,9870.299805,0.009850632454194708
2010-06-28,10143.049805,10201.929688,10101.410156,10138.519531,164100000.0,10138.519531,0.027174425427698434
2010-06-25,10153.480469,10202.910156,10081.080078,10143.80957,434500000.0,10143.80957,0.0005217762794482717
2010-06-24,10297.080078,10298.05957,10128.849609,10152.799805,244440000.0,10152.799805,0.0008862779745579807
2010-06-23,10293.299805,10368.040039,10227.240234,10298.44043,195100000.0,10298.44043,0.014344873118474766
2010-06-22,10441.950195,10493.570312,10283.400391,10293.519531,175750000.0,10293.519531,-0.00047782953481634305
2010-06-21,10452.459961,10594.160156,10395.549805,10442.410156,165190000.0,10442.410156,0.014464501140897479
2010-06-18,10435.0,10483.44043,10424.490234,10450.639648,338010000.0,10450.639648,0.0007880835819567
2010-06-17,10409.980469,10441.200195,10319.219727,10434.169922,181070000.0,10434.169922,-0.0015759538702641018
2010-06-16,10404.240234,10429.030273,10332.599609,10409.459961,165700000.0,10409.459961,-0.0023681769785921514
2010-06-15,10192.400391,10408.320312,10192.400391,10404.769531,203170000.0,10404.769531,-0.00045059301996197565
2010-06-14,10211.830078,10328.669922,10186.209961,10190.889648,177920000.0,10190.889648,-0.02055594622857959
2010-06-11,10166.780273,10215.980469,10082.709961,10211.070312,187890000.0,10211.070312,0.001980265187540242
2010-06-10,9901.669922,10185.830078,9901.669922,10172.530273,221730000.0,10172.530273,-0.0037743388129163336
2010-06-09,9941.570312,10065.139648,9867.730469,9899.25,222680000.0,9899.25,-0.026864532782501782
2010-06-08,9812.94043,9953.660156,9757.549805,9939.980469,259680000.0,9939.980469,0.004114500492461648
2010-06-07,9931.75,9982.379883,9810.299805,9816.490234,222940000.0,9816.490234,-0.012423589300314064
2010-06-04,10249.610352,10249.69043,9889.879883,9931.969727,256600000.0,9931.969727,0.011763827014265038
2010-06-03,10250.669922,10315.209961,10175.019531,10255.280273,176870000.0,10255.280273,0.03255251021568095
2010-06-02,10025.610352,10254.219727,10025.610352,10249.540039,200850000.0,10249.540039,-0.0005597344828413009
2010-06-01,10133.94043,10218.330078,10013.900391,10024.019531,221900000.0,10024.019531,-0.022002988147944547
2010-05-28,10258.0,10258.0,10095.900391,10136.629883,243720000.0,10136.629883,0.011234051535089717
2010-05-27,9971.730469,10264.200195,9971.730469,10258.990234,264770000.0,10258.990234,0.012071107696771
2010-05-26,10045.110352,10179.030273,9952.679688,9974.450195,316080000.0,9974.450195,-0.027735676953564936
2010-05-25,10061.429688,10061.660156,9774.480469,10043.75,316960000.0,10043.75,0.006947731819317626
2010-05-24,10193.459961,10196.410156,10052.669922,10066.570312,211430000.0,10066.570312,0.002272090802738047
2010-05-21,10063.929688,10198.530273,9918.820312,10193.389648,438220000.0,10193.389648,0.012598067869135532
2010-05-20,10440.209961,10440.209961,10065.360352,10068.009766,360350000.0,10068.009766,-0.012300116676556283
2010-05-19,10505.700195,10522.519531,10324.660156,10444.370117,266340000.0,10444.370117,0.037381802337040027
2010-05-18,10625.450195,10718.860352,10482.200195,10510.950195,246370000.0,10510.950195,0.006374733684669787
2010-05-17,10616.980469,10660.969727,10436.05957,10625.830078,221910000.0,10625.830078,0.010929543083045834
2010-05-14,10780.679688,10780.75,10537.25,10620.160156,256500000.0,10620.160156,-0.0005335980303072807
2010-05-13,10896.610352,10920.269531,10771.69043,10782.950195,201480000.0,10782.950195,0.015328397746245725
2010-05-12,10742.150391,10909.080078,10742.150391,10896.910156,196630000.0,10896.910156,0.010568532631528127
2010-05-11,10780.0,10874.540039,10685.379883,10748.259766,223950000.0,10748.259766,-0.013641517445947882
2010-05-10,10386.179688,10835.169922,10386.030273,10785.139648,313350000.0,10785.139648,0.0034312421548150507
2010-05-07,10519.419922,10579.120117,10241.230469,10380.429688,428730000.0,10380.429688,-0.037524776980986996
2010-05-06,10868.120117,10879.759766,9869.620117,10520.320312,459890000.0,10520.320312,0.013476380863281179
2010-05-05,10918.400391,10946.790039,10814.839844,10866.830078,218830000.0,10866.830078,0.0329371878159217
2010-05-04,11149.480469,11149.480469,10869.25,10926.769531,242100000.0,10926.769531,0.00551581763676845
2010-05-03,11009.599609,11177.669922,11009.599609,11151.830078,178080000.0,11151.830078,0.02059717159417418
2010-04-30,11168.230469,11197.929688,10999.69043,11008.610352,255130000.0,11008.610352,-0.01284271056842412
2010-04-29,11045.639648,11197.320312,11041.639648,11167.320312,194310000.0,11167.320312,0.014416893224962424
2010-04-28,10988.870117,11078.519531,10965.379883,11045.269531,236760000.0,11045.269531,-0.0109292809367032
2010-04-27,11203.669922,11218.860352,10973.169922,10991.990234,263400000.0,10991.990234,-0.004823720856287239
2010-04-26,11205.110352,11258.009766,11187.650391,11205.030273,191920000.0,11205.030273,0.019381389035538987
2010-04-23,11132.179688,11205.639648,11105.650391,11204.280273,207380000.0,11204.280273,-6.69342234449477e-05
2010-04-22,11119.780273,11149.860352,11016.400391,11134.290039,214700000.0,11134.290039,-0.006246740736097323
2010-04-21,11116.910156,11153.719727,11071.339844,11124.919922,188880000.0,11124.919922,-0.0008415549592456495
2010-04-20,11093.110352,11146.080078,11081.469727,11117.05957,175170000.0,11117.05957,-0.0007065535801705769
2010-04-19,11018.360352,11095.299805,10977.849609,11092.049805,214850000.0,11092.049805,-0.0022496744613557107
2010-04-16,11143.660156,11153.790039,10973.919922,11018.660156,373950000.0,11018.660156,-0.006616418992900552
2010-04-15,11122.959961,11154.549805,11096.200195,11144.570312,203720000.0,11144.570312,0.01142699332018493
2010-04-14,11020.700195,11125.219727,11020.629883,11123.110352,223920000.0,11123.110352,-0.0019255977932942647
2010-04-13,11006.719727,11038.919922,10947.769531,11019.419922,183950000.0,11019.419922,-0.009322071499664353
2010-04-12,10996.75,11029.769531,10992.209961,11005.969727,153960000.0,11005.969727,-0.0012205901122931406
2010-04-09,10926.919922,11000.980469,10926.919922,10997.349609,150660000.0,10997.349609,-0.0007832220343885199
2010-04-08,10896.990234,10949.360352,10844.089844,10927.070312,158930000.0,10927.070312,-0.006390566772787265
2010-04-07,10961.950195,10962.660156,10845.450195,10897.519531,187000000.0,10897.519531,-0.002704364496268319
2010-04-06,10972.490234,10987.379883,10927.519531,10969.990234,159960000.0,10969.990234,0.006650201708181758
2010-04-05,10927.450195,10988.05957,10923.969727,10973.549805,139480000.0,10973.549805,0.0003244826042749782
2010-04-01,10857.30957,10956.389648,10857.30957,10927.070312,159520000.0,10927.070312,-0.004235593206021848
2010-03-31,10907.339844,10907.419922,10832.830078,10856.629883,197060000.0,10856.629883,-0.0064464149116568725
2010-03-30,10895.019531,10940.219727,10866.830078,10907.419922,148810000.0,10907.419922,0.004678250944110118
2010-03-29,10849.230469,10916.639648,10849.230469,10895.860352,136710000.0,10895.860352,-0.001059789582015136
2010-03-26,10841.290039,10909.379883,10816.429688,10850.360352,175490000.0,10850.360352,-0.004175897866720346
2010-03-25,10837.509766,10955.480469,10834.19043,10841.209961,200330000.0,10841.209961,-0.0008433260005334953
2010-03-24,10887.620117,10887.839844,10825.419922,10836.150391,195570000.0,10836.150391,-0.0004666979071711319
2010-03-23,10787.179688,10893.889648,10784.759766,10888.830078,189140000.0,10888.830078,0.0048614761791931915
2010-03-22,10741.0,10809.849609,10695.129883,10785.889648,157200000.0,10785.889648,-0.00945376401896314
2010-03-19,10780.0,10819.900391,10694.219727,10741.980469,434190000.0,10741.980469,-0.00407098351948576
2010-03-18,10733.44043,10784.0,10728.150391,10779.169922,153280000.0,10779.169922,0.0034620667117504222
2010-03-17,10686.360352,10767.980469,10686.360352,10733.669922,194190000.0,10733.669922,-0.004221104252854935
2010-03-16,10642.530273,10693.990234,10621.900391,10685.980469,227410000.0,10685.980469,-0.004442977410946236
2010-03-15,10623.410156,10644.19043,10570.509766,10642.150391,160570000.0,10642.150391,-0.004101643094627794
2010-03-12,10611.769531,10644.950195,10594.839844,10624.69043,166140000.0,10624.69043,-0.0016406421971600915
2010-03-11,10560.980469,10611.839844,10507.169922,10611.839844,150000000.0,10611.839844,-0.0012095021577019915
2010-03-10,10560.129883,10601.790039,10526.519531,10567.330078,186570000.0,10567.330078,-0.004194349580686985
2010-03-09,10552.240234,10612.599609,10533.929688,10564.379883,219860000.0,10564.379883,-0.00027918073706656443
2010-03-08,10563.780273,10587.740234,10542.389648,10552.519531,171780000.0,10552.519531,-0.001122673751924208
2010-03-05,10445.129883,10571.94043,10445.049805,10566.200195,184270000.0,10566.200195,0.0012964357905058677
2010-03-04,10396.530273,10452.379883,10390.860352,10444.139648,165740000.0,10444.139648,-0.011551981293876912
2010-03-03,10406.280273,10469.540039,10376.580078,10396.759766,183290000.0,10396.759766,-0.00453650406800854
2010-03-02,10404.160156,10456.919922,10389.429688,10405.980469,217180000.0,10405.980469,0.0008868823756180699
2010-03-01,10326.099609,10413.990234,10326.099609,10403.790039,173750000.0,10403.790039,-0.00021049722383448266
2010-02-26,10321.410156,10353.450195,10272.290039,10325.259766,282120000.0,10325.259766,-0.007548237008399683
2010-02-25,10366.599609,10366.679688,10185.830078,10321.030273,242550000.0,10321.030273,-0.00040962582015868776
2010-02-24,10284.0,10393.509766,10283.929688,10374.160156,181450000.0,10374.160156,0.005147730565134401
2010-02-23,10383.160156,10411.120117,10267.830078,10282.410156,190740000.0,10282.410156,-0.008844089412571421
2010-02-22,10402.429688,10433.639648,10368.950195,10383.379883,158440000.0,10383.379883,0.009819655651557735
2010-02-19,10387.769531,10438.549805,10339.169922,10402.349609,241750000.0,10402.349609,0.0018269317133488006
2010-02-18,10309.389648,10406.580078,10294.509766,10392.900391,185310000.0,10392.900391,-0.0009083734305398439
2010-02-17,10261.480469,10320.129883,10261.480469,10309.240234,193270000.0,10309.240234,-0.008049741059045101
2010-02-16,10100.80957,10279.540039,10100.80957,10268.80957,234900000.0,10268.80957,-0.003921788908038071
2010-02-12,10137.230469,10137.389648,9983.820312,10099.139648,296510000.0,10099.139648,-0.016522842384348424
2010-02-11,10037.849609,10161.570312,9976.709961,10144.19043,194470000.0,10144.19043,0.004460853455860558
2010-02-10,10055.459961,10085.540039,9962.959961,10038.379883,178600000.0,10038.379883,-0.010430654642196169
2010-02-09,9910.280273,10139.429688,9910.05957,10058.639648,236210000.0,10058.639648,0.0020182305547442603
2010-02-08,10005.429688,10028.55957,9904.089844,9908.389648,216270000.0,9908.389648,-0.014937407567819028
2010-02-05,10003.69043,10031.959961,9835.089844,10012.230469,308320000.0,10012.230469,0.010480090578690593
2010-02-04,10273.120117,10273.120117,9998.030273,10002.179688,304240000.0,10002.179688,-0.0010038503439487867
2010-02-03,10291.730469,10307.200195,10231.929688,10270.549805,198940000.0,10270.549805,0.026831163343523423
2010-02-02,10186.129883,10314.839844,10173.589844,10296.849609,237140000.0,10296.849609,0.0025607006926928744
2010-02-01,10068.990234,10190.889648,10068.910156,10185.530273,198430000.0,10185.530273,-0.010811009214187317
2010-01-29,10122.040039,10239.339844,10043.75,10067.330078,316900000.0,10067.330078,-0.011604716871082
2010-01-28,10236.919922,10258.830078,10055.080078,10120.459961,240050000.0,10120.459961,0.0052774551532888125
2010-01-27,10194.290039,10255.05957,10104.360352,10236.160156,262170000.0,10236.160156,0.011432305986670555
2010-01-26,10195.349609,10285.129883,10155.599609,10194.290039,217300000.0,10194.290039,-0.004090412455637238
2010-01-25,10175.099609,10256.870117,10171.769531,10196.860352,215330000.0,10196.860352,0.000252132614450451
2010-01-22,10389.580078,10389.580078,10157.639648,10172.980469,323620000.0,10172.980469,-0.0023418858526699227
2010-01-21,10603.910156,10614.94043,10374.69043,10389.879883,304290000.0,10389.879883,0.021321127535922635
2010-01-20,10719.69043,10719.919922,10517.299805,10603.150391,203270000.0,10603.150391,0.02052675395689163
2010-01-19,10608.370117,10729.889648,10591.969727,10725.429688,192150000.0,10725.429688,0.01153235524262608
2010-01-15,10706.990234,10709.94043,10561.05957,10609.650391,362930000.0,10609.650391,-0.010794839961473901
2010-01-14,10680.160156,10723.769531,10666.860352,10710.549805,201320000.0,10710.549805,0.009510154461413123
2010-01-13,10628.089844,10709.259766,10614.490234,10680.769531,202810000.0,10680.769531,-0.0027804617449328495
2010-01-12,10662.860352,10663.080078,10568.839844,10627.259766,256050000.0,10627.259766,-0.0050099166398726025
2010-01-11,10620.30957,10676.230469,10591.589844,10663.990234,182050000.0,10663.990234,0.0034562501349137964
2010-01-08,10606.400391,10619.400391,10554.330078,10618.19043,172710000.0,10618.19043,-0.004294809259481225
2010-01-07,10571.110352,10612.370117,10505.209961,10606.860352,217390000.0,10606.860352,-0.0010670441517031115
2010-01-06,10564.719727,10594.990234,10546.549805,10573.679688,186040000.0,10573.679688,-0.0031282267229758576
2010-01-05,10584.55957,10584.55957,10522.519531,10572.019531,188540000.0,10572.019531,-0.00015700844445709627
2010-01-04,10430.69043,10604.969727,10430.69043,10583.959961,179780000.0,10583.959961,0.0011294369978211982
2009-12-31,10548.509766,10555.009766,10423.129883,10428.049805,137940000.0,10428.049805,-0.014730796089034826
2009-12-30,10544.360352,10550.700195,10505.660156,10548.509766,110160000.0,10548.509766,0.011551532957029043
2009-12-29,10547.830078,10580.330078,10544.280273,10545.410156,92890000.0,10545.410156,-0.0002938434024102321
2009-12-28,10517.910156,10551.610352,10506.339844,10547.080078,102010000.0,10547.080078,0.00015835533898611587
2009-12-24,10467.120117,10522.05957,10461.679688,10520.089844,52670000.0,10520.089844,-0.002559024279743527
2009-12-23,10464.320312,10492.05957,10437.799805,10466.44043,112460000.0,10466.44043,-0.005099710629429488
2009-12-22,10414.669922,10479.820312,10414.589844,10464.929688,135080000.0,10464.929688,-0.00014434152758091567
2009-12-21,10330.099609,10458.049805,10329.799805,10414.139648,164470000.0,10414.139648,-0.004853357023338667
2009-12-18,10309.389648,10372.349609,10263.900391,10328.889648,480080000.0,10328.889648,-0.008185985869353263
2009-12-17,10439.990234,10440.05957,10307.959961,10308.259766,198860000.0,10308.259766,-0.001997299100198635
2009-12-16,10449.80957,10509.969727,10427.589844,10441.120117,208310000.0,10441.120117,0.012888727488049811
2009-12-15,10499.30957,10499.30957,10426.69043,10452.0,187560000.0,10452.0,0.0010420225874314681
2009-12-14,10471.280273,10514.660156,10471.280273,10501.049805,154360000.0,10501.049805,0.00469286308840422
2009-12-11,10403.410156,10484.049805,10400.080078,10471.5,179970000.0,10471.5,-0.002813985796537244
2009-12-10,10336.0,10444.599609,10335.769531,10405.830078,195910000.0,10405.830078,-0.006271300386764045
2009-12-09,10282.849609,10342.269531,10235.629883,10337.049805,188610000.0,10337.049805,-0.00660978244738164
2009-12-08,10385.419922,10385.650391,10249.839844,10285.969727,221770000.0,10285.969727,-0.00494145611790453
2009-12-07,10386.860352,10443.160156,10360.179688,10390.110352,196580000.0,10390.110352,0.010124531547729188
2009-12-04,10368.570312,10516.700195,10311.80957,10388.900391,460660000.0,10388.900391,-0.00011645314236408133
2009-12-03,10455.629883,10507.629883,10350.049805,10366.150391,243970000.0,10366.150391,-0.0021898371477031553
2009-12-02,10470.44043,10513.519531,10421.469727,10452.679688,159500000.0,10452.679688,0.008347293231933728
2009-12-01,10343.820312,10501.280273,10343.44043,10471.580078,190220000.0,10471.580078,0.0018081860885585943
2009-11-30,10309.769531,10364.339844,10263.290039,10344.839844,223580000.0,10344.839844,-0.012103257870917927
2009-11-27,10452.230469,10452.230469,10231.25,10309.919922,130290000.0,10309.919922,-0.0033755884601978092
2009-11-25,10432.959961,10481.480469,10420.94043,10464.400391,130080000.0,10464.400391,0.014983673022557653
2009-11-24,10451.25,10453.969727,10359.580078,10433.709961,163750000.0,10433.709961,-0.002932841716033141
2009-11-23,10320.129883,10495.610352,10320.049805,10450.950195,182350000.0,10450.950195,0.00165235894657223
2009-11-20,10327.910156,10342.719727,10271.679688,10318.160156,230430000.0,10318.160156,-0.012706025435230694
2009-11-19,10425.330078,10425.330078,10256.110352,10332.44043,196250000.0,10332.44043,0.001383994218358442
2009-11-18,10426.269531,10432.660156,10360.099609,10426.30957,166340000.0,10426.30957,0.009084895348387523
2009-11-17,10404.769531,10438.169922,10361.990234,10437.419922,158320000.0,10437.419922,0.001065607339337804
2009-11-16,10267.530273,10434.240234,10267.450195,10406.959961,202570000.0,10406.959961,-0.0029183420067055987
2009-11-13,10197.849609,10305.69043,10192.030273,10270.469727,167280000.0,10270.469727,-0.013115283859215121
2009-11-12,10289.820312,10321.639648,10171.240234,10197.469727,183810000.0,10197.469727,-0.007107756698614298
2009-11-11,10247.419922,10341.969727,10246.139648,10291.259766,166920000.0,10291.259766,0.009197383420680438
2009-11-10,10223.009766,10260.799805,10197.69043,10246.969727,193950000.0,10246.969727,-0.004303655724085753
2009-11-09,10020.620117,10228.230469,10020.620117,10226.94043,227470000.0,10226.94043,-0.0019546556234301127
2009-11-06,10001.349609,10044.5,9936.80957,10023.419922,181010000.0,10023.419922,-0.01990042959505156
2009-11-05,9807.799805,10013.070312,9807.799805,10005.959961,211040000.0,10005.959961,-0.0017419165450383023
2009-11-04,9767.299805,9928.040039,9767.139648,9802.139648,224130000.0,9802.139648,-0.020369890924451628
2009-11-03,9787.469727,9787.469727,9703.889648,9771.910156,231520000.0,9771.910156,-0.0030839687135214566
2009-11-02,9712.129883,9858.589844,9678.950195,9789.44043,242460000.0,9789.44043,0.001793945474338754
2009-10-30,9961.519531,9962.129883,9684.540039,9712.730469,327980000.0,9712.730469,-0.007835990376418356
2009-10-29,9762.910156,9969.910156,9759.129883,9962.580078,248950000.0,9962.580078,0.025723931061141014
2009-10-28,9881.110352,9902.419922,9758.080078,9762.69043,257370000.0,9762.69043,-0.02006404429726083
2009-10-27,9868.339844,9947.540039,9837.959961,9882.169922,237060000.0,9882.169922,0.012238377612880935
2009-10-26,9972.330078,10072.320312,9849.450195,9867.959961,270050000.0,9867.959961,-0.0014379393505836724
2009-10-23,10099.900391,10109.570312,9932.5,9972.179688,305670000.0,9972.179688,0.010561425807552371
2009-10-22,9946.179688,10105.19043,9916.780273,10081.30957,231900000.0,10081.30957,0.010943433172520889
2009-10-21,10038.839844,10119.469727,9943.759766,9949.360352,251050000.0,9949.360352,-0.013088499771166107
2009-10-20,10092.419922,10098.389648,9992.80957,10041.480469,214500000.0,10041.480469,0.00925889843576555
2009-10-19,9996.669922,10117.959961,9995.150391,10092.19043,186240000.0,10092.19043,0.005050048262958073
2009-10-16,10061.360352,10061.660156,9939.910156,9995.910156,307770000.0,9995.910156,-0.009540077019731807
2009-10-15,10014.879883,10062.94043,9977.469727,10062.94043,252480000.0,10062.94043,0.006705769955301699
2009-10-14,9873.549805,10027.730469,9873.480469,10015.860352,284810000.0,10015.860352,-0.004678560737539916
2009-10-13,9883.980469,9895.089844,9815.05957,9871.05957,211510000.0,9871.05957,-0.014457148653344243
2009-10-12,9865.240234,9931.820312,9849.370117,9885.799805,158850000.0,9885.799805,0.0014932778893159693
2009-10-09,9786.040039,9865.009766,9764.879883,9864.94043,161120000.0,9864.94043,-0.0021100341309208126
2009-10-08,9728.219727,9836.669922,9728.070312,9786.870117,209580000.0,9786.870117,-0.007913916313430858
2009-10-07,9725.69043,9740.320312,9675.620117,9725.580078,167650000.0,9725.580078,-0.0062624759772317296
2009-10-06,9601.259766,9774.320312,9601.259766,9731.25,206020000.0,9731.25,0.0005829906241607841
2009-10-05,9488.730469,9625.05957,9481.089844,9599.75,173850000.0,9599.75,-0.013513166345536343
2009-10-02,9507.620117,9524.780273,9430.080078,9487.669922,219750000.0,9487.669922,-0.011675312169587837
2009-10-01,9711.599609,9711.669922,9500.370117,9509.280273,266990000.0,9509.280273,0.0022777300620346885
2009-09-30,9741.830078,9776.820312,9608.589844,9712.280273,268390000.0,9712.280273,0.021347567236648324
2009-09-29,9789.740234,9834.480469,9739.110352,9742.200195,154000000.0,9742.200195,0.0030806279430770633
2009-09-28,9663.230469,9823.669922,9663.230469,9789.360352,163780000.0,9789.360352,0.004840811732056638
2009-09-25,9706.679688,9735.929688,9641.009766,9665.19043,189350000.0,9665.19043,-0.012684171134289768
2009-09-24,9749.990234,9805.389648,9666.030273,9707.44043,201890000.0,9707.44043,0.004371357223222239
2009-09-23,9830.629883,9917.990234,9740.839844,9748.549805,233330000.0,9748.549805,0.00423483154972093
2009-09-22,9779.610352,9843.400391,9771.910156,9829.870117,194620000.0,9829.870117,0.008341785560585624
2009-09-21,9818.610352,9818.69043,9725.879883,9778.860352,172830000.0,9778.860352,-0.0051892613425057466
2009-09-18,9784.75,9847.709961,9784.679688,9820.200195,424930000.0,9820.200195,0.004227470432333735
2009-09-17,9789.820312,9854.580078,9749.459961,9783.919922,225470000.0,9783.919922,-0.0036944535019227676
2009-09-16,9683.709961,9799.719727,9679.179688,9791.709961,241270000.0,9791.709961,0.0007962083768167094
2009-09-15,9626.419922,9713.709961,9580.929688,9683.410156,224030000.0,9683.410156,-0.011060356713112895
2009-09-14,9598.080078,9631.110352,9535.959961,9626.799805,196480000.0,9626.799805,-0.005846117234321935
2009-09-11,9625.44043,9649.849609,9571.55957,9605.410156,196760000.0,9605.410156,-0.002221885718335148
